position	distance	allele0_0	allele0_1	allele1_0	allele1_1
N/A	0.00203851	0.999962	3.77586e-05	1.29131e-06	0.999999
N/A	0.00203852	0.999953	4.6585e-05	2.9958e-09	1
N/A	0.00203861	0.999968	3.20239e-05	0.000880152	0.99912
N/A	0.00203866	0.999962	3.765e-05	2.8033e-05	0.999972
N/A	0.00203866	0.99997	3.02324e-05	0.000354021	0.999646
N/A	0.00203866	0.999953	4.7325e-05	1.05685e-06	0.999999
N/A	0.00203872	0.999965	3.48149e-05	9.43018e-06	0.999991
N/A	0.00203881	0.999969	3.10735e-05	3.07323e-08	1
N/A	0.00203896	0.999953	4.72787e-05	7.61393e-08	1
N/A	0.0020391	0.999979	2.0571e-05	7.0659e-09	1
N/A	0.00203914	0.999971	2.91296e-05	2.47231e-09	1
N/A	0.00203927	0.99997	2.9992e-05	6.52395e-05	0.999935
N/A	0.00203939	0.999965	3.54706e-05	9.57099e-08	1
N/A	0.00203965	0.99996	3.99364e-05	1.68025e-09	1
N/A	0.00203968	0.99997	2.97411e-05	2.64284e-09	1
N/A	0.00203968	0.999975	2.48805e-05	1.84308e-06	0.999998
N/A	0.00203972	0.999966	3.37585e-05	2.36485e-09	1
N/A	0.00203973	0.999972	2.83791e-05	0.000753396	0.999247
N/A	0.00203977	0.999954	4.55075e-05	3.25422e-05	0.999967
N/A	0.00203994	0.999966	3.3741e-05	1.97466e-07	1
N/A	0.00203994	0.999966	3.36638e-05	6.231e-09	1
N/A	0.00204	0.999954	4.64968e-05	2.48337e-05	0.999975
N/A	0.00204008	0.999966	3.41608e-05	1.17475e-07	1
N/A	0.00204017	0.999973	2.72369e-05	5.44122e-08	1
N/A	0.0020402	0.999963	3.72401e-05	1.92345e-05	0.999981
N/A	0.00204021	0.999973	2.66939e-05	1.20527e-07	1
N/A	0.00204033	0.999953	4.71232e-05	5.7761e-08	1
N/A	0.00204039	0.999961	3.89563e-05	5.03893e-09	1
N/A	0.00204046	0.999966	3.43804e-05	5.77092e-09	1
N/A	0.00204047	0.999958	4.18561e-05	5.40765e-06	0.999995
N/A	0.00204057	0.999973	2.67425e-05	2.17734e-05	0.999978
N/A	0.00204062	0.999951	4.8798e-05	0.000263038	0.999737
N/A	0.00204078	0.999964	3.62611e-05	3.31338e-05	0.999967
N/A	0.00204082	0.999959	4.09396e-05	7.26821e-09	1
N/A	0.00204085	0.99997	2.99284e-05	4.86363e-05	0.999951
N/A	0.00204088	0.999957	4.33867e-05	7.45471e-08	1
N/A	0.00204109	0.999967	3.3439e-05	1.06262e-09	1
N/A	0.00204111	0.99996	4.01504e-05	1.08909e-07	1
N/A	0.00204113	0.999957	4.27066e-05	1.99948e-07	1
N/A	0.00204119	0.999964	3.55822e-05	3.62876e-09	1
N/A	0.0020413	0.999959	4.08892e-05	1.26443e-07	1
N/A	0.00204146	0.999968	3.21641e-05	5.14202e-06	0.999995
N/A	0.00204147	0.999969	3.09121e-05	6.74199e-08	1
N/A	0.00204162	0.999966	3.41346e-05	5.16318e-08	1
N/A	0.00204163	0.999958	4.20175e-05	0.000197991	0.999802
N/A	0.00204201	0.99997	2.99705e-05	0.000150612	0.999849
N/A	0.00204203	0.999972	2.84349e-05	6.50428e-07	0.999999
N/A	0.00204211	0.999965	3.47788e-05	3.91584e-08	1
N/A	0.00204224	0.999971	2.90451e-05	1.19981e-07	1
N/A	0.0020423	0.999981	1.85739e-05	8.1798e-07	0.999999
N/A	0.00204236	0.999967	3.30716e-05	0.000595534	0.999404
N/A	0.00204237	0.999964	3.64367e-05	2.49783e-07	1
N/A	0.00204238	0.999964	3.5921e-05	1.3621e-07	1
N/A	0.00204247	0.999968	3.18279e-05	0.000345166	0.999655
N/A	0.00204248	0.999973	2.74692e-05	2.82365e-09	1
N/A	0.00204254	0.999963	3.70596e-05	1.98564e-05	0.99998
N/A	0.00204255	0.999966	3.39798e-05	0.000122715	0.999877
N/A	0.00204255	0.999969	3.08875e-05	7.26838e-05	0.999927
N/A	0.00204262	0.999973	2.71514e-05	1.12785e-05	0.999989
N/A	0.00204265	0.999959	4.12142e-05	2.20711e-09	1
N/A	0.00204269	0.999964	3.61322e-05	0.000182777	0.999817
N/A	0.00204272	0.999943	5.68939e-05	7.53248e-09	1
N/A	0.00204274	0.999972	2.80637e-05	0.000531454	0.999469
N/A	0.00204287	0.999978	2.24418e-05	6.35744e-05	0.999936
N/A	0.00204295	0.999968	3.19052e-05	3.12079e-07	1
N/A	0.00204299	0.999955	4.47656e-05	1.60399e-05	0.999984
N/A	0.00204321	0.999979	2.06672e-05	0.000350447	0.99965
N/A	0.00204328	0.999974	2.641e-05	0.000652588	0.999347
N/A	0.00204348	0.999961	3.92113e-05	3.1312e-05	0.999969
N/A	0.00204351	0.999954	4.55009e-05	7.67371e-07	0.999999
N/A	0.00204359	0.999955	4.47838e-05	1.88695e-08	1
N/A	0.00204369	0.99996	4.00798e-05	5.99824e-07	0.999999
N/A	0.00204374	0.999975	2.52092e-05	0.000190808	0.999809
N/A	0.00204375	0.999964	3.64548e-05	4.92707e-07	1
N/A	0.00204375	0.999963	3.66253e-05	4.43052e-09	1
N/A	0.0020438	0.999963	3.70306e-05	5.92605e-07	0.999999
N/A	0.00204387	0.99996	4.04202e-05	1.07559e-06	0.999999
N/A	0.00204399	0.999976	2.4488e-05	1.82834e-06	0.999998
N/A	0.00204409	0.999947	5.25235e-05	1.91604e-07	1
N/A	0.00204415	0.999964	3.64646e-05	3.2371e-07	1
N/A	0.00204421	0.999971	2.88857e-05	5.021e-07	0.999999
N/A	0.00204422	0.999963	3.6897e-05	3.68213e-06	0.999996
N/A	0.00204439	0.999961	3.93444e-05	8.00701e-08	1
N/A	0.00204442	0.999967	3.2856e-05	1.21428e-07	1
N/A	0.00204447	0.999973	2.73769e-05	2.23439e-09	1
N/A	0.00204449	0.999961	3.87451e-05	3.05915e-07	1
N/A	0.00204452	0.99997	3.04159e-05	4.38268e-08	1
N/A	0.00204453	0.999976	2.35308e-05	0.000252375	0.999748
N/A	0.00204558	0.99995	4.994e-05	7.3001e-08	1
N/A	0.00204562	0.999967	3.3137e-05	4.48815e-05	0.999955
N/A	0.00204573	0.99996	3.9822e-05	1.61952e-07	1
N/A	0.00204574	0.99998	1.95563e-05	9.13378e-09	1
N/A	0.00204576	0.999977	2.28797e-05	1.13643e-06	0.999999
N/A	0.00204591	0.99995	4.96742e-05	1.37072e-07	1
N/A	0.00204595	0.999981	1.94826e-05	1.35712e-07	1
N/A	0.00204606	0.999943	5.74191e-05	1.58917e-09	1
N/A	0.00204609	0.99997	3.04555e-05	0.000105658	0.999894
N/A	0.0020461	0.999945	5.50905e-05	3.30291e-09	1
N/A	0.00204623	0.999963	3.66424e-05	1.84221e-08	1
N/A	0.00204637	0.999967	3.3233e-05	8.02274e-09	1
N/A	0.00204637	0.999963	3.7458e-05	4.62934e-08	1
N/A	0.00204659	0.999965	3.4552e-05	0.000870956	0.999129
N/A	0.00204674	0.999975	2.53164e-05	0.00076881	0.999231
N/A	0.00204684	0.999969	3.12027e-05	6.32005e-05	0.999937
N/A	0.00204685	0.999965	3.52102e-05	7.82335e-08	1
N/A	0.00204693	0.999958	4.18971e-05	0.000163911	0.999836
N/A	0.00204694	0.999983	1.73475e-05	4.59935e-08	1
N/A	0.00204695	0.99995	4.95659e-05	0.000295574	0.999704
N/A	0.00204699	0.999957	4.2739e-05	2.91761e-05	0.999971
N/A	0.002047	0.999978	2.15758e-05	0.000270023	0.99973
N/A	0.00204714	0.999956	4.4281e-05	4.014e-06	0.999996
N/A	0.00204718	0.999966	3.41483e-05	6.42377e-08	1
N/A	0.00204724	0.999967	3.26073e-05	8.94773e-08	1
N/A	0.00204727	0.999968	3.18734e-05	3.81018e-05	0.999962
N/A	0.00204733	0.999983	1.74814e-05	8.33728e-05	0.999917
N/A	0.00204744	0.999972	2.82207e-05	1.86071e-08	1
N/A	0.00204745	0.999968	3.16011e-05	0.000982414	0.999018
N/A	0.00204749	0.999983	1.73541e-05	1.70986e-06	0.999998
N/A	0.00204751	0.999981	1.87345e-05	0.000106162	0.999894
N/A	0.00204756	0.999976	2.39585e-05	1.15041e-07	1
N/A	0.00204758	0.999952	4.77036e-05	2.25901e-08	1
N/A	0.00204761	0.999948	5.21152e-05	5.35001e-05	0.999946
N/A	0.00204765	0.999956	4.44387e-05	4.43524e-06	0.999996
N/A	0.00204768	0.999966	3.41716e-05	1.02707e-08	1
N/A	0.00204771	0.999976	2.43037e-05	2.39982e-06	0.999998
N/A	0.00204774	0.999966	3.4256e-05	2.03322e-05	0.99998
N/A	0.00204776	0.999963	3.69134e-05	1.59696e-07	1
N/A	0.0020478	0.999975	2.54857e-05	1.30188e-05	0.999987
N/A	0.00204799	0.999953	4.73705e-05	1.01485e-06	0.999999
N/A	0.00204801	0.999956	4.44667e-05	6.23748e-05	0.999938
N/A	0.00204804	0.999974	2.55445e-05	3.13361e-06	0.999997
N/A	0.00204805	0.999967	3.34565e-05	1.95249e-09	1
N/A	0.00204808	0.999977	2.25476e-05	5.9577e-07	0.999999
N/A	0.0020481	0.999965	3.53324e-05	4.37939e-05	0.999956
N/A	0.00204823	0.999974	2.60557e-05	2.78305e-06	0.999997
N/A	0.00204824	0.999959	4.14047e-05	5.05091e-06	0.999995
N/A	0.00204829	0.999973	2.66372e-05	1.37285e-05	0.999986
N/A	0.00204835	0.999981	1.87644e-05	1.48841e-06	0.999999
N/A	0.00204849	0.999964	3.62117e-05	1.38886e-09	1
N/A	0.00204852	0.999968	3.22823e-05	2.42717e-07	1
N/A	0.00204862	0.999966	3.3823e-05	3.06021e-06	0.999997
N/A	0.00204865	0.999963	3.65897e-05	4.01538e-07	1
N/A	0.00204865	0.999977	2.30749e-05	6.75623e-05	0.999932
N/A	0.00204869	0.999951	4.89888e-05	4.73427e-06	0.999995
N/A	0.00204874	0.999947	5.28484e-05	2.53851e-09	1
N/A	0.00204891	0.999963	3.65689e-05	2.13072e-06	0.999998
N/A	0.00204901	0.999971	2.90345e-05	8.65556e-08	1
N/A	0.0020491	0.999976	2.44967e-05	1.25315e-09	1
N/A	0.00204918	0.999963	3.73466e-05	2.57862e-09	1
N/A	0.00204924	0.999979	2.06041e-05	1.60024e-05	0.999984
N/A	0.00204928	0.999976	2.38572e-05	8.48501e-09	1
N/A	0.00204942	0.999969	3.08008e-05	3.09988e-05	0.999969
N/A	0.00204942	0.999956	4.43045e-05	1.9252e-07	1
N/A	0.00204954	0.99996	4.04263e-05	7.29761e-09	1
N/A	0.00204973	0.999971	2.88751e-05	0.000133919	0.999866
N/A	0.00204973	0.999965	3.50139e-05	2.68886e-05	0.999973
N/A	0.0020498	0.999961	3.94162e-05	0.000459187	0.999541
N/A	0.00204983	0.999964	3.634e-05	0.000780029	0.99922
N/A	0.00204986	0.999968	3.16717e-05	0.000124681	0.999875
N/A	0.00204994	0.999967	3.2829e-05	5.11054e-05	0.999949
N/A	0.00204995	0.999955	4.49896e-05	9.02456e-07	0.999999
N/A	0.00205006	0.99995	5.02869e-05	3.268e-08	1
N/A	0.0020502	0.999983	1.72746e-05	3.33041e-08	1
N/A	0.00205038	0.99997	2.98218e-05	1.82456e-09	1
N/A	0.0020506	0.999952	4.83339e-05	7.1793e-09	1
N/A	0.00205062	0.999983	1.68401e-05	2.77632e-07	1
N/A	0.00205065	0.99996	3.9621e-05	0.000160604	0.999839
N/A	0.00205066	0.999966	3.397e-05	1.45593e-05	0.999985
N/A	0.00205084	0.999964	3.58022e-05	0.000159661	0.99984
N/A	0.00205089	0.999963	3.72041e-05	0.000435307	0.999565
N/A	0.0020509	0.999952	4.80033e-05	0.000893305	0.999107
N/A	0.00205102	0.999955	4.54634e-05	1.7483e-09	1
N/A	0.00205105	0.999959	4.06074e-05	4.4792e-09	1
N/A	0.00205108	0.99998	1.95333e-05	1.16963e-09	1
N/A	0.00205109	0.99996	3.96913e-05	0.00047494	0.999525
N/A	0.00205112	0.999963	3.69123e-05	2.51877e-07	1
N/A	0.00205132	0.999964	3.62363e-05	7.79408e-06	0.999992
N/A	0.00205139	0.99996	4.03781e-05	7.62004e-09	1
N/A	0.00205143	0.999969	3.11066e-05	9.85342e-06	0.99999
N/A	0.00205155	0.999962	3.75291e-05	2.43101e-09	1
N/A	0.00205157	0.999975	2.52717e-05	2.30306e-09	1
N/A	0.00205161	0.999965	3.50769e-05	2.2839e-09	1
N/A	0.00205164	0.999974	2.61796e-05	9.06439e-09	1
N/A	0.00205169	0.999967	3.27311e-05	0.000106349	0.999894
N/A	0.00205177	0.999979	2.10755e-05	1.90587e-07	1
N/A	0.0020518	0.999961	3.87468e-05	0.000631511	0.999368
N/A	0.00205185	0.999959	4.13175e-05	1.50935e-05	0.999985
N/A	0.00205189	0.999961	3.94876e-05	6.85133e-05	0.999931
N/A	0.00205206	0.999965	3.47539e-05	9.72998e-07	0.999999
N/A	0.00205224	0.999977	2.2833e-05	1.43563e-09	1
N/A	0.00205225	0.999972	2.76499e-05	1.02786e-06	0.999999
N/A	0.0020526	0.999978	2.24833e-05	3.12914e-08	1
