position	distance	allele0_0	allele0_1	allele1_0	allele1_1
N/A	0.00142439	0.999974	2.56683e-05	0.000134866	0.999865
N/A	0.00142457	0.999976	2.35479e-05	9.97663e-07	0.999999
N/A	0.0014246	0.999964	3.59234e-05	4.3015e-06	0.999996
N/A	0.0014246	0.999965	3.53023e-05	2.77287e-06	0.999997
N/A	0.00142462	0.99996	3.96499e-05	2.56236e-06	0.999997
N/A	0.00142463	0.999974	2.64332e-05	4.36215e-08	1
N/A	0.00142468	0.999968	3.1524e-05	0.000232375	0.999768
N/A	0.0014247	0.999965	3.5269e-05	5.82934e-05	0.999942
N/A	0.00142476	0.999967	3.28665e-05	6.36309e-07	0.999999
N/A	0.00142477	0.999963	3.74209e-05	4.93667e-06	0.999995
N/A	0.00142482	0.999977	2.25364e-05	0.000453401	0.999547
N/A	0.00142483	0.999973	2.66158e-05	1.45098e-06	0.999999
N/A	0.00142488	0.999975	2.48521e-05	7.50334e-06	0.999992
N/A	0.00142489	0.999978	2.16426e-05	1.43695e-09	1
N/A	0.00142509	0.999957	4.27306e-05	9.42942e-05	0.999906
N/A	0.00142515	0.999974	2.61833e-05	1.34165e-05	0.999987
N/A	0.00142516	0.999963	3.73665e-05	1.48456e-07	1
N/A	0.00142517	0.999972	2.83391e-05	7.87638e-08	1
N/A	0.00142526	0.99997	2.95167e-05	9.37972e-07	0.999999
N/A	0.00142533	0.99997	3.01935e-05	5.63408e-08	1
N/A	0.00142535	0.999978	2.24762e-05	2.75263e-06	0.999997
N/A	0.0014254	0.999976	2.38022e-05	2.5161e-06	0.999997
N/A	0.00142543	0.999959	4.13598e-05	2.36791e-09	1
N/A	0.00142555	0.999971	2.92718e-05	9.98526e-05	0.9999
N/A	0.0014256	0.999965	3.47305e-05	0.000301256	0.999699
N/A	0.00142563	0.999958	4.17574e-05	1.80026e-07	1
N/A	0.00142566	0.999967	3.27732e-05	1.86272e-09	1
N/A	0.00142573	0.99998	2.02154e-05	1.25975e-08	1
N/A	0.00142595	0.999975	2.45486e-05	5.05034e-07	0.999999
N/A	0.00142598	0.999974	2.59292e-05	5.94782e-07	0.999999
N/A	0.00142598	0.999978	2.1643e-05	5.36176e-06	0.999995
N/A	0.00142599	0.999973	2.71205e-05	1.87773e-05	0.999981
N/A	0.0014261	0.999974	2.58566e-05	0.000338619	0.999661
N/A	0.00142616	0.999971	2.87739e-05	1.43466e-07	1
N/A	0.00142619	0.999957	4.26096e-05	1.48039e-07	1
N/A	0.00142633	0.999963	3.67982e-05	2.29836e-09	1
N/A	0.00142635	0.999976	2.44366e-05	3.44782e-06	0.999997
N/A	0.00142646	0.999975	2.52071e-05	7.98764e-06	0.999992
N/A	0.00142646	0.999974	2.56317e-05	1.71033e-07	1
N/A	0.00142653	0.999958	4.24472e-05	1.74034e-07	1
N/A	0.00142653	0.999968	3.24703e-05	1.03326e-09	1
N/A	0.00142655	0.999961	3.91153e-05	2.39274e-09	1
N/A	0.00142659	0.999961	3.9073e-05	1.5421e-07	1
N/A	0.00142659	0.999975	2.52298e-05	3.57977e-09	1
N/A	0.0014266	0.999967	3.30368e-05	6.82881e-08	1
N/A	0.00142679	0.99997	2.96563e-05	1.55335e-06	0.999998
N/A	0.00142686	0.999963	3.66554e-05	1.45085e-09	1
N/A	0.00142688	0.999976	2.37983e-05	1.1176e-09	1
N/A	0.0014269	0.999965	3.4986e-05	0.00026405	0.999736
N/A	0.00142699	0.99997	3.02751e-05	2.68346e-07	1
N/A	0.00142711	0.999959	4.13933e-05	7.7124e-08	1
N/A	0.00142713	0.99996	3.99066e-05	3.0226e-09	1
N/A	0.00142714	0.999959	4.14102e-05	7.78494e-09	1
N/A	0.00142716	0.999977	2.3054e-05	7.08898e-09	1
N/A	0.00142716	0.999955	4.4669e-05	6.72162e-05	0.999933
N/A	0.00142727	0.999968	3.17302e-05	0.000981445	0.999019
N/A	0.00142731	0.999976	2.37637e-05	7.56269e-06	0.999992
N/A	0.00142734	0.999977	2.27768e-05	6.10492e-09	1
N/A	0.00142736	0.999971	2.85152e-05	6.1303e-09	1
N/A	0.00142742	0.999974	2.56317e-05	5.86863e-07	0.999999
N/A	0.00142744	0.999964	3.59722e-05	3.32938e-06	0.999997
N/A	0.0014275	0.999958	4.19332e-05	5.9023e-08	1
N/A	0.00142751	0.999965	3.45875e-05	0.000353485	0.999647
N/A	0.00142758	0.999969	3.12979e-05	1.04792e-07	1
N/A	0.0014276	0.999965	3.50526e-05	0.000140612	0.999859
N/A	0.0014276	0.999975	2.49715e-05	4.04492e-07	1
N/A	0.00142761	0.999968	3.19319e-05	0.00085038	0.99915
N/A	0.00142767	0.99997	3.00272e-05	4.19885e-06	0.999996
N/A	0.00142771	0.999971	2.92074e-05	3.92846e-08	1
N/A	0.00142774	0.999962	3.80582e-05	4.14954e-09	1
N/A	0.00142776	0.999972	2.80924e-05	0.00037267	0.999627
N/A	0.00142789	0.999961	3.89872e-05	3.97632e-09	1
N/A	0.001428	0.999973	2.66179e-05	0.000318258	0.999682
N/A	0.00142804	0.999972	2.81964e-05	1.88666e-08	1
N/A	0.00142815	0.999966	3.37571e-05	0.000382486	0.999618
N/A	0.00142817	0.999976	2.39288e-05	2.45756e-05	0.999975
N/A	0.00142819	0.999975	2.45621e-05	0.000474569	0.999525
N/A	0.00142827	0.999979	2.09111e-05	1.1431e-09	1
N/A	0.0014283	0.999976	2.43494e-05	1.1284e-09	1
N/A	0.00142832	0.999965	3.47448e-05	8.32223e-08	1
N/A	0.0014284	0.999964	3.56653e-05	4.92068e-07	1
N/A	0.00142843	0.99996	4.01158e-05	4.66341e-07	1
N/A	0.00142851	0.999972	2.7861e-05	3.96445e-05	0.99996
N/A	0.00142875	0.999974	2.62579e-05	9.26909e-06	0.999991
N/A	0.00142877	0.999974	2.57499e-05	8.10442e-09	1
N/A	0.0014288	0.999967	3.29161e-05	2.75543e-09	1
N/A	0.0014288	0.99996	4.03565e-05	2.01727e-05	0.99998
N/A	0.00142902	0.999968	3.244e-05	1.41258e-06	0.999999
N/A	0.00142902	0.99997	2.99726e-05	1.08547e-05	0.999989
N/A	0.00142908	0.999965	3.53736e-05	0.000836475	0.999164
N/A	0.00142913	0.999962	3.76175e-05	0.000588207	0.999412
N/A	0.00142913	0.999959	4.12776e-05	2.20368e-05	0.999978
N/A	0.00142924	0.999968	3.17681e-05	9.40536e-06	0.999991
N/A	0.00142929	0.999972	2.83311e-05	2.10729e-09	1
N/A	0.00142935	0.999971	2.87486e-05	5.30128e-05	0.999947
N/A	0.00142943	0.999972	2.79738e-05	5.96862e-05	0.99994
N/A	0.00142945	0.999969	3.05483e-05	1.65982e-06	0.999998
N/A	0.00142952	0.999964	3.62748e-05	1.04337e-05	0.99999
N/A	0.00142955	0.999964	3.64548e-05	5.11967e-09	1
N/A	0.00142964	0.999968	3.24955e-05	0.00054598	0.999454
N/A	0.00142968	0.999974	2.57277e-05	0.000154358	0.999846
N/A	0.00142974	0.999974	2.63447e-05	5.95579e-09	1
N/A	0.00142975	0.999968	3.22823e-05	2.42717e-07	1
N/A	0.00142976	0.999969	3.09202e-05	1.0165e-05	0.99999
N/A	0.00142978	0.999976	2.39774e-05	1.36974e-06	0.999999
N/A	0.00142984	0.999978	2.22995e-05	2.92997e-09	1
N/A	0.00142992	0.999966	3.38264e-05	0.000710624	0.999289
N/A	0.00143005	0.999957	4.31179e-05	1.01463e-06	0.999999
N/A	0.00143006	0.999972	2.75357e-05	9.63476e-05	0.999904
N/A	0.00143013	0.999963	3.67653e-05	1.16032e-08	1
N/A	0.00143015	0.99998	2.02589e-05	7.87742e-07	0.999999
N/A	0.00143017	0.999955	4.54992e-05	3.64933e-05	0.999964
N/A	0.00143039	0.999973	2.67757e-05	4.21236e-05	0.999958
N/A	0.00143044	0.999963	3.69109e-05	3.0213e-05	0.99997
N/A	0.00143045	0.999963	3.69408e-05	1.28903e-07	1
N/A	0.00143053	0.999956	4.39806e-05	0.000734956	0.999265
N/A	0.00143053	0.999968	3.21736e-05	5.28969e-06	0.999995
N/A	0.00143057	0.99997	3.00233e-05	0.000181079	0.999819
N/A	0.00143057	0.999968	3.17683e-05	5.73771e-08	1
N/A	0.00143064	0.999974	2.57763e-05	1.281e-07	1
N/A	0.00143068	0.999975	2.54715e-05	2.00218e-05	0.99998
N/A	0.00143076	0.999971	2.91296e-05	2.47231e-09	1
N/A	0.00143101	0.999959	4.05216e-05	3.55994e-06	0.999996
N/A	0.00143101	0.999968	3.24413e-05	1.47069e-07	1
N/A	0.00143106	0.999967	3.31082e-05	3.53517e-07	1
N/A	0.00143108	0.999973	2.69241e-05	0.000830294	0.99917
N/A	0.00143109	0.999975	2.4831e-05	3.9413e-05	0.999961
N/A	0.00143109	0.999974	2.57318e-05	4.82793e-05	0.999952
N/A	0.00143115	0.999981	1.88133e-05	0.000507757	0.999492
N/A	0.00143121	0.999972	2.78921e-05	0.000487901	0.999512
N/A	0.00143124	0.999962	3.82815e-05	2.58385e-09	1
N/A	0.00143124	0.999966	3.40437e-05	3.72328e-07	1
N/A	0.00143128	0.999976	2.41148e-05	1.67743e-05	0.999983
N/A	0.00143129	0.999968	3.21504e-05	4.32416e-08	1
N/A	0.00143133	0.999969	3.05254e-05	1.28864e-06	0.999999
N/A	0.00143142	0.999958	4.23162e-05	0.000218344	0.999782
N/A	0.00143142	0.999962	3.84489e-05	1.0379e-07	1
N/A	0.00143142	0.999958	4.21847e-05	2.38194e-09	1
N/A	0.00143144	0.999975	2.5118e-05	1.68827e-05	0.999983
N/A	0.00143148	0.999971	2.89663e-05	4.7483e-08	1
N/A	0.00143154	0.999966	3.42379e-05	7.82205e-08	1
N/A	0.00143157	0.999978	2.15265e-05	2.32348e-06	0.999998
N/A	0.00143157	0.999967	3.25343e-05	0.000222709	0.999777
N/A	0.00143158	0.999968	3.23892e-05	7.33473e-07	0.999999
N/A	0.00143159	0.999982	1.82999e-05	9.44354e-09	1
N/A	0.00143161	0.999974	2.62145e-05	1.48421e-06	0.999999
N/A	0.00143163	0.999963	3.65574e-05	2.93572e-07	1
N/A	0.00143172	0.999979	2.07299e-05	1.72544e-06	0.999998
N/A	0.00143184	0.99997	2.97593e-05	1.52497e-07	1
N/A	0.0014319	0.999976	2.35939e-05	6.61629e-06	0.999993
N/A	0.00143208	0.99997	3.03509e-05	3.04127e-07	1
N/A	0.00143209	0.999958	4.19051e-05	3.14765e-07	1
N/A	0.0014321	0.999969	3.12285e-05	8.33132e-08	1
N/A	0.00143215	0.999956	4.42651e-05	1.2732e-07	1
N/A	0.00143215	0.999965	3.51874e-05	3.62949e-06	0.999996
N/A	0.00143217	0.999961	3.87835e-05	2.14752e-07	1
N/A	0.00143234	0.99996	4.04732e-05	2.86799e-08	1
N/A	0.0014324	0.999967	3.34564e-05	8.25538e-09	1
N/A	0.00143252	0.999979	2.07863e-05	3.08379e-05	0.999969
N/A	0.00143254	0.999958	4.16328e-05	7.61144e-05	0.999924
N/A	0.00143255	0.999966	3.39459e-05	7.14196e-05	0.999929
N/A	0.00143256	0.999967	3.30678e-05	6.83087e-06	0.999993
N/A	0.00143265	0.999978	2.2305e-05	1.95204e-06	0.999998
N/A	0.0014328	0.999965	3.45703e-05	4.64552e-05	0.999954
N/A	0.00143295	0.999971	2.89105e-05	3.42249e-06	0.999997
N/A	0.00143298	0.999971	2.85685e-05	1.54295e-05	0.999985
N/A	0.00143299	0.999966	3.40543e-05	0.000263879	0.999736
N/A	0.00143299	0.999978	2.16188e-05	4.56529e-09	1
N/A	0.001433	0.999972	2.77457e-05	9.05756e-08	1
N/A	0.00143318	0.999955	4.48875e-05	1.31819e-08	1
N/A	0.00143325	0.999961	3.92318e-05	1.32226e-08	1
N/A	0.00143329	0.999969	3.13222e-05	1.3922e-07	1
N/A	0.00143339	0.999966	3.41344e-05	2.55336e-09	1
N/A	0.00143352	0.999969	3.1482e-05	3.64291e-05	0.999964
N/A	0.00143364	0.999965	3.50039e-05	2.66006e-08	1
N/A	0.00143365	0.999982	1.84457e-05	2.54814e-08	1
N/A	0.00143366	0.99996	4.00253e-05	1.09103e-06	0.999999
N/A	0.00143366	0.999968	3.17663e-05	9.38277e-06	0.999991
N/A	0.00143371	0.999964	3.56934e-05	1.33426e-06	0.999999
N/A	0.00143372	0.999963	3.74244e-05	6.42229e-08	1
N/A	0.00143373	0.999966	3.42562e-05	6.88806e-08	1
N/A	0.00143375	0.999976	2.38575e-05	0.0001147	0.999885
N/A	0.00143376	0.999955	4.4776e-05	1.18091e-08	1
N/A	0.00143382	0.999967	3.30993e-05	5.9509e-05	0.99994
N/A	0.00143382	0.999961	3.9274e-05	1.15163e-09	1
N/A	0.00143382	0.999976	2.35057e-05	1.05496e-05	0.999989
N/A	0.00143387	0.999976	2.36113e-05	9.59858e-09	1
